3,53.908952,27.575524,Проспект Независимости,
10,53.924757,27.522683,улица Сапёров,
13,53.889645,27.521847,проспект Дзержинского,
15,53.9177,27.5266,ул. Игнатенко,
16,53.8972,27.5403,Улица Немига,
14,53.913022,27.506485,,
19,53.913022,27.506485,,
